Variables;MSE_Val;R2_Val;AIC_Val;BIC_Val
('x3', 'x4', 'x5', 'x6^2');351.0563171664318;0.4252632807905743;127.21893316726224;132.19759453503218
('x1', 'x2', 'x1^2', 'x2^2');351.09451094768383;0.42520075131180524;127.22110898361167;132.19977035138163
('x4', 'x5', 'x3^2', 'x6^2');351.1106811195746;0.42517427809059516;127.22203009169098;132.20069145946093
('x1', 'x2', 'x5', 'x6', 'x3^2', 'x6^2');287.6228819348354;0.5291142091756836;127.2330036869393;134.20312960181724
('x2', 'x5', 'x6', 'x1^2', 'x3^2', 'x6^2');287.698482636115;0.5289904384389139;127.2382599285024;134.20838584338034
('x2', 'x3', 'x4', 'x6', 'x2^2', 'x3^2');287.7504727545514;0.528905322095352;127.2418738107132;134.21199972559114
('x1', 'x3', 'x3^2');388.42841330831243;0.3640790351973503;127.24217777000553;131.2251068642215
('x5', 'x4^2', 'x5^2', 'x6^2');351.47770910665434;0.4245733931304415;127.24292585516059;132.22158722293054
('x3', 'x5', 'x6', 'x1^2', 'x5^2');318.0580797421136;0.4792868029138213;127.2446801360373;133.21907377736125
('x5', 'x2^2', 'x4^2', 'x5^2');351.54300571365246;0.42446649188455443;127.24664105761818;132.22530242538812
('x2', 'x4', 'x5', 'x4^2', 'x6^2');318.30260584642366;0.4788864736102879;127.26005042033569;133.23444406165964
('x1', 'x3', 'x5', 'x6', 'x1^2');318.3575520527158;0.4787965176664888;127.2635025733091;133.23789621463305
('x2', 'x4', 'x3^2', 'x5^2');352.00013107678404;0.42371810275544186;127.27263095950511;132.25129232727505
('x2', 'x5', 'x2^2', 'x4^2');352.14157405488237;0.42348653742186915;127.28066587514607;132.25932724291602
('x2', 'x3', 'x4', 'x6^2');352.4696700426912;0.4229493905243541;127.29929152236758;132.27795289013753
('x4', 'x6', 'x3^2', 'x4^2', 'x5^2');318.9300022518672;0.4778593228823963;127.29943300058635;133.2738266419103
('x4', 'x5', 'x2^2', 'x4^2', 'x6^2');318.9755992292883;0.4777846731583282;127.30229216829974;133.2766858096237
('x1', 'x3', 'x6', 'x5^2', 'x6^2');319.0793166643941;0.47761487072076303;127.30879426919645;133.2831879105204
('x4', 'x5', 'x4^2', 'x5^2', 'x6^2');319.17038135039775;0.4774657829068988;127.3145014202945;133.28889506161846
('x4', 'x2^2', 'x3^2', 'x6^2');352.81273824308084;0.42238773166133026;127.31874859224014;132.2974099600101
('x3', 'x4', 'x6', 'x2^2', 'x3^2', 'x6^2');288.97168823942627;0.5269059922246067;127.32657437488263;134.29670028976057
('x2', 'x3', 'x4', 'x6', 'x3^2', 'x6^2');289.16975453600816;0.5265817252397471;127.34027803213161;134.31040394700955
('x3', 'x4', 'x2^2', 'x3^2', 'x4^2', 'x6^2');289.33066740656307;0.5263182845016691;127.35140423834349;134.32153015322143
('x2', 'x2^2', 'x4^2', 'x5^2');353.51165353667636;0.42124349279365036;127.35832901901512;132.33699038678506
('x2', 'x3', 'x4', 'x3^2', 'x4^2', 'x6^2');289.55615842587395;0.525949118751581;127.36698524800916;134.33711116288708
('x3', 'x4', 'x6', 'x3^2', 'x4^2', 'x5^2');289.5870696175696;0.5258985120653221;127.36912020808316;134.3392461229611
('x1', 'x3', 'x6', 'x1^2', 'x6^2');320.1711545517022;0.4758273531784921;127.37711421564596;133.3515078569699
('x1', 'x3', 'x5', 'x6', 'x5^2');320.2067861207887;0.4757690184609107;127.37933987439277;133.35373351571673
('x3', 'x4', 'x6', 'x4^2', 'x5^2');320.2514902794673;0.47569583042743124;127.38213188507628;133.35652552640022
('x2', 'x3', 'x4', 'x2^2', 'x3^2', 'x4^2');289.9595681255616;0.5252886709659745;127.39482986007857;134.3649557749565
('x3^2', 'x4^2', 'x5^2', 'x6^2');354.21422091680165;0.42009327486184966;127.39803747881706;132.376698846587
('x1', 'x1^2', 'x3^2', 'x5^2', 'x6^2');320.58985257177204;0.4751418759071051;127.40325176615276;133.3776454074767
('x2', 'x3', 'x4', 'x5^2');354.7573735351051;0.41920404501863406;127.42868201966004;132.40734338743
('x3', 'x4', 'x3^2', 'x5^2', 'x6^2');321.0322880206339;0.4744175365749054;127.43083407611346;133.4052277174374
('x3', 'x4', 'x2^2', 'x6^2');354.93103560438567;0.418919731753016;127.43847009400424;132.4171314617742
('x4', 'x5', 'x6', 'x2^2', 'x6^2');321.1572122387205;0.4742130151584204;127.4386152198171;133.41300886114104
('x2', 'x4', 'x5', 'x6', 'x6^2');321.25946279702794;0.47404561423855296;127.44498183906248;133.41937548038644
('x1', 'x2', 'x5', 'x1^2', 'x3^2', 'x6^2');290.7498867043779;0.5239947899420252;127.44926803463795;134.4193939495159
('x3', 'x4^2', 'x5^2', 'x6^2');355.44186218124025;0.4180834249369584;127.4672339540274;132.44589532179737
('x4', 'x2^2', 'x3^2', 'x5^2');355.59638749980365;0.417830441668226;127.47592689402413;132.45458826179407
('x1', 'x3', 'x6', 'x2^2', 'x5^2');321.8746115532938;0.47303851491940185;127.48324129185107;133.45763493317503
('x3', 'x6', 'x1^2', 'x2^2', 'x5^2');321.9368431923817;0.4729366315282437;127.48710774305029;133.46150138437423
('x4', 'x5', 'x3^2', 'x5^2');356.2147351885476;0.4168181051723955;127.51067475477407;132.48933612254402
('x3', 'x4', 'x5', 'x5^2');356.3886829512886;0.41653332417976574;127.5204388261646;132.49910019393454
('x1', 'x3', 'x5', 'x1^2', 'x5^2');322.50130070915395;0.4720125220749761;127.52214338868745;133.4965370300114
('x3', 'x4', 'x5', 'x3^2', 'x5^2');322.5964116068463;0.4718568099495202;127.52804084555737;133.50243448688133
('x3', 'x6', 'x1^2', 'x2^2', 'x6^2');322.65883708967954;0.4717546092043855;127.53191066192254;133.50630430324648
('x2', 'x4', 'x6', 'x3^2', 'x4^2');322.7138545800302;0.4716645365569011;127.53532062898151;133.50971427030547
('x2', 'x4', 'x5', 'x6', 'x4^2', 'x6^2');292.00857797514857;0.5219341060685677;127.53566356928036;134.5057894841583
('x1', 'x3', 'x6', 'x2^2', 'x6^2');322.99528172273546;0.4712037942064987;127.55275430892827;133.5271479502522
('x2', 'x4', 'x4^2', 'x5^2', 'x6^2');323.11767494446724;0.4710034164458038;127.56033151176457;133.53472515308852
('x2', 'x4', 'x5', 'x3^2');357.17818578902853;0.4152407786576351;127.56469554235954;132.5433569101295
('x4', 'x5', 'x6', 'x2^2', 'x4^2', 'x6^2');292.50669249650815;0.5211186109704947;127.56975093480204;134.53987684967998
('x4', 'x2^2', 'x4^2', 'x5^2', 'x6^2');323.3899081242257;0.47055772611937063;127.57717482206614;133.55156846339008
('x2', 'x3', 'x1^2', 'x3^2');357.4645353483062;0.4147719775046613;127.58072310780632;132.55938447557628
('x3', 'x4', 'x2^2', 'x3^2', 'x5^2');323.45794771575777;0.4704463341583054;127.58138227772476;133.5557759190487
('x6', 'x2^2', 'x4^2', 'x5^2', 'x6^2');323.46342442141406;0.47043736789367196;127.58172090964463;133.55611455096857
('x2', 'x4', 'x5', 'x4^2', 'x5^2');323.7361342909775;0.4699908971479123;127.59857567303453;133.5729693143585
('x3', 'x6', 'x3^2', 'x4^2', 'x5^2');323.88695333574395;0.4697439816567369;127.60789090903364;133.5822845503576
('x2', 'x6', 'x4^2', 'x5^2', 'x6^2');323.9182495935826;0.4696927445541008;127.6098233577217;133.58421699904565
('x2', 'x1^2', 'x2^2', 'x3^2');357.9881331406201;0.4139147621160628;127.60999676398811;132.58865813175805
('x2', 'x3^2', 'x4^2', 'x6^2');358.18050726328295;0.4135998141526921;127.62074139124135;132.5994027590113
('x2', 'x3', 'x4', 'x5', 'x6', 'x3^2', 'x4^2');265.3504459947425;0.5655778366196598;127.62102780103245;135.58688598946438
('x2', 'x3', 'x4', 'x3^2', 'x5^2');324.10645819478475;0.46938461623197003;127.62144072997509;133.59583437129905
('x3', 'x4', 'x5', 'x6', 'x2^2', 'x3^2', 'x4^2');265.35613321409915;0.5655685257096017;127.62145645366876;135.5873146421007
('x4', 'x5', 'x6', 'x4^2', 'x5^2', 'x6^2');293.42726849288067;0.519611477208571;127.63259602077592;134.60272193565385
('x2', 'x3', 'x4', 'x5');358.41046212934214;0.4132233403539811;127.63357743767644;132.6122388054464
('x1', 'x2', 'x3', 'x5', 'x6', 'x1^2');293.4672615393197;0.5195460020378433;127.63532176071416;134.6054476755921
('x2', 'x3', 'x4', 'x6', 'x4^2');324.49843983039216;0.46874287805999304;127.64561456427838;133.62000820560232
('x3', 'x4', 'x2^2', 'x5^2');358.7458453277974;0.4126742630984742;127.65228372077917;132.6309450885491
('x2', 'x4', 'x6', 'x2^2', 'x4^2');324.6231499972537;0.4685387070804403;127.65329942149774;133.6276930628217
('x1', 'x2', 'x3', 'x5', 'x6', 'x5^2');293.80019666107415;0.5190009326850646;127.6579986622025;134.62812457708043
('x4', 'x6', 'x2^2', 'x3^2', 'x4^2');324.7391567668428;0.46834878498845833;127.66044531029448;133.63483895161843
('x4', 'x5', 'x2^2', 'x4^2', 'x5^2');324.8255709726565;0.4682073107727446;127.66576667105396;133.6401603123779
('x3', 'x5', 'x6', 'x3^2', 'x4^2', 'x6^2');294.1703338521983;0.5183949574483813;127.6831793282944;134.65330524317233
('x2', 'x3', 'x5', 'x6', 'x1^2', 'x5^2');294.1837759985544;0.5183729504520163;127.68409320965485;134.65421912453277
('x4', 'x5', 'x6', 'x5^2', 'x6^2');325.3903316969503;0.4672827049190774;127.70050964574882;133.67490328707277
('x4', 'x5', 'x2^2', 'x3^2');359.65489331381264;0.41118600257861393;127.70289883974009;132.68156020751005
('x3', 'x1^2', 'x2^2', 'x3^2');359.82074988789225;0.41091446818773536;127.71211980940514;132.6907811771751
('x1', 'x2', 'x2^2', 'x3^2');359.85757674217285;0.4108541765924185;127.71416666022445;132.6928280279944
('x3', 'x5', 'x4^2', 'x6^2');359.86291190834544;0.41084544205111406;127.71446317345463;132.6931245412246
('x1', 'x6', 'x1^2', 'x3^2', 'x5^2');325.6469302498448;0.46686261103888504;127.71627516831903;133.69066880964297
('x1', 'x2', 'x3', 'x3^2');359.9127991606464;0.4107637684440153;127.71723555110582;132.69589691887577
('x2', 'x4', 'x6', 'x2^2', 'x6^2');325.7237306203238;0.46673687624704474;127.72099139982582;133.69538504114976
('x2', 'x3^2', 'x4^2', 'x5^2');360.0329371315186;0.41056708289854804;127.72391038594023;132.70257175371017
('x1', 'x3', 'x1^2', 'x2^2', 'x5^2');325.8013746505479;0.46660976024595;127.72575830934097;133.70015195066492
('x2', 'x3', 'x4^2', 'x6^2');360.1460391873723;0.4103819162989498;127.73019227199924;132.7088536397692
('x5', 'x3^2', 'x4^2', 'x6^2');360.14644833962933;0.4103812464496568;127.73021499344999;132.70887636121995
('x1', 'x3', 'x1^2', 'x5^2', 'x6^2');325.90388106461717;0.46644194044827303;127.73204989063576;133.7064435319597
('x2^2', 'x3^2', 'x4^2', 'x6^2');360.60733489610834;0.4096266996306833;127.75579302744815;132.7344543952181
('x3', 'x4', 'x5', 'x2^2');360.93189619568386;0.4090953395970397;127.77378574676152;132.75244711453146
('x3', 'x4', 'x6', 'x2^2', 'x4^2');326.7558749478338;0.4650470868442166;127.78426664580314;133.7586602871271
('x1', 'x5', 'x6', 'x1^2', 'x2^2', 'x3^2');295.6949923421441;0.5158988416527759;127.78656983576461;134.75669575064254
('x1', 'x6', 'x1^2', 'x2^2', 'x5^2', 'x6^2');295.78585583264805;0.5157500832289147;127.79271464951465;134.76284056439258
('x1', 'x3', 'x1^2', 'x2^2', 'x6^2');327.29386980485594;0.46416630110142687;127.81716903481409;133.79156267613803
('x2', 'x4', 'x2^2', 'x3^2');361.84544805545164;0.40759970549779145;127.82434363175996;132.80300499952992
('x1', 'x5', 'x6', 'x2^2', 'x3^2', 'x5^2');296.49220480235164;0.5145936742152808;127.84041854749955;134.8105444623775
('x5', 'x6', 'x1^2', 'x2^2', 'x3^2', 'x5^2');296.5425164921363;0.5145113057344679;127.84381205469899;134.81393796957693
('x1', 'x2', 'x3', 'x5', 'x1^2', 'x5^2');296.58143324059205;0.514447592639913;127.84643658190136;134.81656249677928
('x1', 'x3', 'x2^2', 'x3^2');362.31669820327113;0.40682819178149987;127.85037372553249;132.82903509330245
('x2', 'x3', 'x4', 'x5', 'x2^2', 'x3^2');296.95131167597754;0.5138420410287765;127.87136383226351;134.84148974714145
('x3', 'x2^2', 'x4^2', 'x6^2');362.764003662458;0.4060958794443438;127.87504990377195;132.8537112715419
('x2', 'x3', 'x4^2', 'x5^2');363.04401868470376;0.4056374489665393;127.8904818101448;132.86914317791476
('x1', 'x2', 'x3', 'x5', 'x5^2', 'x6^2');297.2490007866121;0.5133546751720062;127.89140348079934;134.86152939567728
('x2', 'x3', 'x4', 'x2^2');363.1155851977914;0.4055202828569269;127.8944240020782;132.87308536984816
('x2', 'x3', 'x6', 'x2^2', 'x3^2', 'x4^2');297.40860601515277;0.5130933752581902;127.90213942232586;134.8722653372038
('x2', 'x3', 'x5', 'x1^2', 'x5^2', 'x6^2');297.47649331289193;0.5129822326270206;127.90670415579191;134.87683007066985
('x1', 'x2', 'x6', 'x1^2', 'x3^2', 'x5^2');297.582063192429;0.512809397434359;127.91380059223437;134.8839265071123
('x3', 'x5', 'x6', 'x2^2', 'x3^2', 'x4^2');297.62137970478835;0.5127450298607842;127.91644281568827;134.8865687305662
('x1', 'x2', 'x3', 'x5', 'x6', 'x6^2');297.9102996552732;0.5122720205561913;127.93584866650464;134.90597458138257
('x2', 'x3', 'x4', 'x6', 'x3^2', 'x4^2', 'x6^2');269.57926113047574;0.558654573261598;127.93724902978161;135.90310721821353
('x2^2', 'x3^2', 'x4^2', 'x5^2');363.9445984118958;0.4041630523740761;127.9400330777539;132.91869444552384
('x4', 'x5', 'x3^2', 'x4^2', 'x6^2');329.49586265367265;0.4605612779647785;127.9512759485142;133.92566958983815
('x2', 'x3', 'x5', 'x6', 'x1^2', 'x6^2');298.1630813484391;0.511858175500848;127.9528117932857;134.92293770816363
('x4', 'x6', 'x3^2', 'x5^2', 'x6^2');329.53821859855384;0.46049193434209;127.95384673786452;133.92824037918848
('x3', 'x4', 'x6', 'x2^2', 'x3^2', 'x4^2', 'x6^2');269.8070437739604;0.5582816557472061;127.95414101646753;135.91999920489945
('x3', 'x1^2', 'x2^2', 'x5^2', 'x6^2');329.59395182966887;0.4604006899096851;127.95722895671216;133.9316225980361
('x2', 'x3', 'x5', 'x6', 'x3^2', 'x4^2');298.2630938272338;0.5116944386838995;127.95951924402445;134.9296451589024
('x1', 'x3', 'x2^2', 'x5^2', 'x6^2');329.64829737193816;0.4603117173513228;127.96052641178021;133.93492005310415
('x2', 'x4', 'x5', 'x6', 'x5^2');329.70671466021565;0.4602160786775036;127.96407031680037;133.93846395812432
('x3', 'x4', 'x5', 'x2^2', 'x3^2', 'x6^2');298.42059094613506;0.5114365900910217;127.97007740920161;134.94020332407953
('x2', 'x3', 'x1^2', 'x2^2');364.759466562434;0.40282897967825126;127.98476281260022;132.96342418037017
('x2', 'x4', 'x6', 'x4^2', 'x5^2', 'x6^2');298.87090097021513;0.510699358788774;128.00023421642172;134.97036013129966
('x4', 'x5', 'x6', 'x2^2', 'x5^2');330.5811046145846;0.45878455903490034;128.01704057855414;133.99143421987807
('x2', 'x3', 'x4', 'x5', 'x3^2', 'x6^2');299.2460166926782;0.5100852328804512;128.02532066761995;134.99544658249786
('x5', 'x3^2', 'x4^2', 'x5^2');365.6886824517332;0.4013077009957773;128.03564754093028;133.01430890870023
('x3', 'x4', 'x6', 'x5^2', 'x6^2');330.9203572069349;0.45822914694750494;128.0375546751464;134.01194831647035
('x3', 'x5', 'x4^2', 'x5^2');365.7449345275137;0.40121560712963134;128.03872380510987;133.0173851728798
('x1', 'x5', 'x1^2', 'x2^2', 'x3^2', 'x5^2');299.4881609433179;0.5096888030616934;128.04149774739165;135.01162366226959
('x3', 'x4', 'x5', 'x4^2', 'x6^2');330.9879558245217;0.4581184769330512;128.04163974955873;134.01603339088268
('x2', 'x4', 'x5', 'x2^2', 'x4^2');331.025811028749;0.45805650176035473;128.04392702551365;134.01832066683758
('x4', 'x6', 'x2^2', 'x4^2', 'x5^2', 'x6^2');299.6283037462901;0.5094593663278633;128.05085437928463;135.02098029416257
('x1', 'x2', 'x5', 'x6', 'x1^2', 'x5^2', 'x6^2');271.1830481823988;0.5560289110431458;128.05588094821093;136.02173913664285
('x3', 'x6', 'x2^2', 'x3^2', 'x4^2', 'x6^2');299.8132973971416;0.5091565014062942;128.06319877823;135.03332469310794
('x2', 'x4', 'x5', 'x6', 'x2^2');331.53164914526;0.4572283618713442;128.07446555206852;134.04885919339247
('x2', 'x5', 'x3^2', 'x4^2');366.46860576153233;0.400030838730694;128.07825716142344;133.0569185291934
('x1', 'x2', 'x3', 'x2^2');366.484271784815;0.40000519088337083;128.0791121153374;133.05777348310735
('x2', 'x6', 'x1^2', 'x3^2', 'x5^2', 'x6^2');300.08531673070513;0.5087111611811255;128.08133646655273;135.05146238143067
('x2', 'x3', 'x6', 'x3^2', 'x4^2', 'x6^2');300.18244668588693;0.5085521435276938;128.08780890848277;135.05793482336068
('x1', 'x2', 'x6', 'x3^2', 'x5^2', 'x6^2');300.2672661785642;0.5084132801187119;128.09345930627123;135.06358522114917
('x2', 'x4', 'x6', 'x3^2', 'x6^2');331.8552963250906;0.4566984984015209;128.0939803892367;134.06837403056065
('x5', 'x6', 'x2^2', 'x4^2', 'x6^2');331.9329578227015;0.4565713538034516;128.09866028512096;134.07305392644489
('x2', 'x3', 'x4', 'x2^2', 'x3^2', 'x6^2');300.3493562185692;0.5082788852710332;128.09892635712896;135.06905227200687
('x2', 'x5', 'x6', 'x4^2', 'x6^2');332.0804422149334;0.4563298976849288;128.10754470791414;134.0819383492381
('x1', 'x3', 'x6', 'x1^2', 'x5^2');332.3746360403317;0.45584825418286645;128.12525509070753;134.09964873203148
('x3', 'x2^2', 'x4^2', 'x5^2');367.3674639165697;0.3985592606339641;128.12725222403776;133.1059135918077
('x1', 'x2', 'x3', 'x5', 'x1^2', 'x6^2');300.8884287537308;0.5073963351925288;128.13479054884073;135.10491646371864
('x4', 'x5', 'x6', 'x3^2', 'x6^2');332.5411918077267;0.4555755750979531;128.13527475117598;134.10966839249994
('x3', 'x4', 'x5', 'x3^2', 'x4^2', 'x5^2');300.9380459776378;0.5073151036661607;128.1380883249342;135.1082142398121
('x2', 'x3', 'x5', 'x4^2');367.632072579972;0.3981260528902444;128.14165270521875;133.12031407298872
('x3', 'x4', 'x3^2', 'x4^2', 'x5^2', 'x6^2');301.0097783898944;0.5071976659524227;128.1428550113274;135.11298092620532
('x3', 'x4', 'x5', 'x6', 'x6^2');332.72327952601546;0.45527746766418775;128.1462230420096;134.12061668333357
('x4', 'x5', 'x6', 'x3^2', 'x4^2', 'x6^2');301.15488086758165;0.5069601094183365;128.1524937357703;135.1226196506482
('x1', 'x5', 'x6', 'x1^2', 'x5^2', 'x6^2');301.1905824318918;0.5069016601071037;128.15486457221067;135.12499048708858
('x1', 'x2', 'x6', 'x1^2', 'x3^2', 'x6^2');301.30559561590655;0.506713364677527;128.16250035079997;135.13262626567789
('x2', 'x3', 'x4', 'x6', 'x6^2');333.55836207846653;0.4539103006798739;128.19635697562435;134.1707506169483
('x3', 'x3^2', 'x4^2', 'x5^2', 'x6^2');333.6651859403838;0.45373541251256444;128.20276105792314;134.1771546992471
('x4', 'x3^2', 'x4^2', 'x5^2', 'x6^2');333.7942582492511;0.45352409999171905;128.2104961981837;134.18488983950766
('x5', 'x2^2', 'x3^2', 'x4^2');369.00314657723413;0.39588138007723184;128.21610342627494;133.1947647940449
('x5', 'x1^2', 'x2^2', 'x3^2', 'x5^2', 'x6^2');302.15831222107744;0.505317327859198;128.2190218535198;135.18914776839773
('x2', 'x2^2', 'x3^2', 'x4^2');369.16374748193846;0.3956184500783734;128.22480611443564;133.20346748220558
('x4', 'x6', 'x2^2', 'x3^2', 'x6^2');334.2198182314597;0.4528273885638331;128.23597829832266;134.2103719396466
('x2', 'x3', 'x4', 'x6', 'x2^2', 'x3^2', 'x4^2');273.6485504033099;0.551992479882791;128.23689240620897;136.2027505946409
('x1', 'x5', 'x2^2', 'x3^2', 'x5^2', 'x6^2');302.4376290348199;0.5048600404631298;128.2375014240597;135.20762733893764
('x5', 'x6', 'x1^2', 'x3^2', 'x5^2', 'x6^2');302.47239141587954;0.5048031287487831;128.2398001051807;135.20992602005865
('x2', 'x6', 'x2^2', 'x4^2', 'x6^2');334.3724869819545;0.45257744480126694;128.24511204108086;134.21950568240482
('x3', 'x4', 'x5', 'x6', 'x4^2', 'x6^2');303.0544449068444;0.5038502118022895;128.27824951057895;135.24837542545689
('x3', 'x5', 'x2^2', 'x4^2');370.20608890121525;0.39391196636531367;128.28119695206627;133.2598583198362
('x2', 'x3', 'x2^2', 'x4^2');370.37499199831336;0.3936354443170166;128.29031968578892;133.26898105355886
('x3', 'x4', 'x4^2', 'x5^2', 'x6^2');335.42085797619126;0.4508610896859244;128.3077207163246;134.28211435764857
('x3', 'x5', 'x3^2', 'x4^2', 'x5^2');335.5803389777309;0.45059999315206634;128.31722776371984;134.2916214050438
('x5', 'x6', 'x1^2', 'x2^2', 'x3^2', 'x6^2');303.8272627758774;0.5025849823081174;128.32918650716238;135.29931242204032
('x1', 'x5', 'x6', 'x2^2', 'x3^2', 'x6^2');304.05902492135954;0.5022055496968301;128.34443686969905;135.314562784577
('x3', 'x2^2', 'x3^2', 'x4^2', 'x5^2');336.10794754587215;0.4497362114661879;128.34864761648424;134.32304125780817
('x3', 'x4', 'x6', 'x2^2', 'x6^2');336.1865403269688;0.4496075422044421;128.35332370905215;134.3277173503761
('x1', 'x5', 'x6', 'x3^2', 'x5^2', 'x6^2');304.1973772472089;0.5019790442674577;128.35353515967955;135.3236610745575
('x3', 'x4', 'x2^2', 'x3^2', 'x4^2', 'x5^2');304.38330347938444;0.501674652557438;128.36575547779665;135.3358813926746
('x2', 'x3', 'x4', 'x3^2', 'x4^2', 'x5^2');304.5008609348175;0.5014821917386167;128.37347829036196;135.3436042052399
('x2', 'x4', 'x2^2', 'x4^2', 'x6^2');336.58400995744984;0.4489568192855329;128.37695552091174;134.3513491622357
('x4', 'x5', 'x3^2', 'x4^2', 'x5^2');336.7938913560409;0.44861320904252977;128.38942289799544;134.3638165393194
('x2', 'x4', 'x5', 'x3^2', 'x4^2');336.9469814695309;0.44836257543969127;128.39851185918508;134.37290550050903
('x2', 'x3', 'x3^2', 'x4^2', 'x5^2');336.9666669372785;0.44833034710310793;128.39968028589968;134.37407392722363
('x1', 'x2', 'x1^2', 'x3^2', 'x5^2', 'x6^2');304.9862319879521;0.5006875597863151;128.40533269130836;135.3754586061863
('x2', 'x4', 'x5', 'x6', 'x4^2', 'x5^2');305.179402423237;0.5003713081286894;128.4179961669841;135.38812208186204
('x5', 'x6', 'x4^2', 'x5^2', 'x6^2');337.3687000985531;0.44767215293645846;128.4235279574626;134.39792159878655
('x2', 'x4', 'x6', 'x2^2', 'x5^2');337.88043291489885;0.44683436245784736;128.45384168253347;134.42823532385742
('x3', 'x4', 'x5', 'x4^2', 'x5^2');338.0429705045925;0.44656826178829445;128.4634603814573;134.43785402278124
('x2', 'x4', 'x6', 'x3^2', 'x5^2');338.2263853781275;0.44626798158390857;128.47430901012495;134.4487026514489
('x2', 'x4', 'x3^2', 'x4^2', 'x6^2');338.50979297160626;0.4458039969110511;128.49106044852084;134.46545408984477
('x4', 'x5', 'x6', 'x2^2', 'x4^2', 'x5^2');306.3154378401074;0.4985114319878242;128.49230827227436;135.4624341871523
('x2', 'x3', 'x5', 'x2^2', 'x3^2', 'x4^2');306.6083168016017;0.4980319411334412;128.51142183943944;135.48154775431735
('x1', 'x5', 'x1^2', 'x2^2', 'x3^2', 'x6^2');306.64655354311446;0.49796934132168535;128.513915859033;135.48404177391095
('x2', 'x3', 'x4', 'x5', 'x4^2');339.3792875033042;0.4443804918775788;128.54236648271257;134.51676012403652
('x6', 'x3^2', 'x4^2', 'x5^2', 'x6^2');339.5400867040379;0.44411723723562535;128.5518403147963;134.52623395612025
('x1', 'x3', 'x5', 'x6', 'x1^2', 'x2^2');307.2426080212691;0.496993502464804;128.55275379283484;135.52287970771278
('x4', 'x5', 'x2^2', 'x3^2', 'x4^2');339.83325698571235;0.44363726944236836;128.5691015336884;134.54349517501237
('x2', 'x4', 'x5', 'x5^2', 'x6^2');339.91494941379136;0.4435035255505696;128.57390875069632;134.54830239202025
('x2', 'x5', 'x6', 'x4^2', 'x5^2');340.2843257640674;0.44289879593503456;128.59563040786736;134.5700240491913
('x2', 'x6', 'x1^2', 'x2^2', 'x6^2');340.4399928828494;0.4426439433522362;128.60477755406038;134.57917119538433
('x4', 'x6', 'x3^2', 'x4^2', 'x5^2', 'x6^2');308.1231659718342;0.4955518848016709;128.60999185116026;135.58011776603817
('x4', 'x5', 'x2^2', 'x5^2', 'x6^2');340.6251125051459;0.4423408721947685;128.61564991415582;134.59004355547975
('x4', 'x2^2', 'x3^2', 'x4^2', 'x6^2');340.7641919333535;0.4421131763796846;128.62381437633525;134.5982080176592
('x2', 'x4', 'x3^2', 'x4^2', 'x5^2');340.8432840691475;0.44198368959246936;128.62845588271148;134.60284952403543
('x2', 'x3', 'x4', 'x6', 'x5^2');340.8879945321297;0.4419104912378118;128.6310792309104;134.60547287223434
('x2', 'x3', 'x4', 'x4^2', 'x6^2');340.91127204124604;0.44187238214087576;128.63244488266548;134.60683852398944
('x3', 'x5', 'x6', 'x1^2', 'x5^2', 'x6^2');308.4892148903774;0.4949526027371526;128.63373765795262;135.60386357283056
('x3', 'x6', 'x4^2', 'x5^2', 'x6^2');340.96284011828976;0.44178795674823435;128.63546996170706;134.60986360303102
('x2', 'x4', 'x5', 'x6', 'x3^2');340.98150248896985;0.44175740338920655;128.63656461823655;134.6109582595605
('x2', 'x5', 'x6', 'x2^2', 'x4^2');341.02509313287834;0.4416860383618787;128.6391212295214;134.61351487084536
('x1', 'x2', 'x3', 'x6', 'x1^2', 'x5^2');308.62037362053815;0.4947378744027455;128.6422391451813;135.61236506005923
('x3', 'x5', 'x2^2', 'x3^2', 'x4^2', 'x6^2');308.6481777220895;0.4946923545322154;128.64404089591102;135.61416681078893
('x5', 'x6', 'x2^2', 'x4^2', 'x5^2');341.14160858738325;0.44149528346933087;128.64595331061503;134.62034695193898
('x1', 'x5', 'x1^2', 'x3^2', 'x5^2', 'x6^2');308.8098715682537;0.4944276352090855;128.6545157030689;135.62464161794685
('x4', 'x5', 'x6', 'x3^2', 'x5^2');341.37542257179814;0.4411124916614735;128.65965635290627;134.6340499942302
('x2', 'x6', 'x3^2', 'x4^2', 'x6^2');341.5062576156684;0.44089829325456664;128.6673200550829;134.64171369640687
('x2', 'x3', 'x2^2', 'x3^2', 'x4^2', 'x6^2');309.041577062714;0.49404829534480454;128.66951642894475;135.6396423438227
('x3', 'x4', 'x5', 'x6', 'x5^2');341.6086942494384;0.44073058769867457;128.67331826280815;134.6477119041321
('x3', 'x4', 'x5', 'x2^2', 'x3^2', 'x4^2', 'x6^2');279.89688658346313;0.5417629296337456;128.6884254628431;136.65428365127505
('x1', 'x5', 'x6', 'x1^2', 'x3^2', 'x6^2');309.35035614142004;0.49354277339297514;128.68948946467103;135.65961537954897
('x2', 'x3', 'x4', 'x5', 'x6');341.9324574269107;0.44020053432170303;128.69226449309087;134.66665813441483
('x3', 'x4', 'x6', 'x3^2', 'x5^2', 'x6^2');309.4325890681828;0.4934081446162589;128.69480524965724;135.66493116453518
('x1', 'x3', 'x5', 'x6', 'x2^2', 'x5^2');309.45617258560185;0.49336953453358545;128.696329498853;135.66645541373094
