test;variables_used;mse;r_squared;aic
3953;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6;4.852349141270804;0.9912120150413289;461.73400131196763
3903;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;4.855959424282818;0.9912054765355697;461.8083764341439
3896;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6;4.856296812259835;0.9912048654994754;461.81532410868897
3960;x1, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.871650396239985;0.9911770589544081;462.13098364918176
4005;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.881538174064168;0.9911591514130783;462.3337436212755
4054;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;4.8053814955251815;0.9912970771323574;462.76135012106784
4059;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.815009563089972;0.9912796399466816;462.96150977612984
3902;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6;4.912315356607921;0.9911034115210404;462.96224564572015
4071;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.823632917125002;0.9912640223760273;463.14044278155075
4081;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.824801686492087;0.9912619056430142;463.16466991104517
4053;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6;4.831011417228019;0.9912506593335019;463.29329153048457
4060;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.855925571629776;0.99120553784538;463.80767929547187
4092;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;4.804077131927858;0.9912994394371587;464.73420262700176
2189;x1_squared, x2_squared, x3, x4, x4_squared, x5;5.729637268347387;0.9896231774204749;472.3529291178878
1937;x1, x2_squared, x3, x4, x4_squared, x5;5.764271139096802;0.9895604527635417;472.9555783533401
3120;x1_squared, x2_squared, x3, x4, x4_squared, x5, x6_squared;5.6587571141143655;0.9897515469402958;473.1081343364899
3098;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5;5.668365926888398;0.9897341446265565;473.27779462964884
3119;x1_squared, x2_squared, x3, x4, x4_squared, x5, x6;5.67255186684618;0.9897265635609085;473.351614759977
2910;x1, x2_squared, x3, x4, x4_squared, x5, x6_squared;5.684279134775629;0.9897053245586913;473.5581384301106
2209;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5;5.805663681895514;0.9894854876213135;473.671100437733
2909;x1, x2_squared, x3, x4, x4_squared, x5, x6;5.691255994489066;0.9896926889184199;473.68080273572735
2888;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5;5.710163297103472;0.9896584463101188;474.0124688110276
3135;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;5.719023917617754;0.9896423990312572;474.1675213466627
1957;x1, x2_squared, x3_squared, x4, x4_squared, x5;5.836612878185902;0.989429436198886;474.2027708380182
3717;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6;5.610512492315001;0.9898389217351355;474.2519135125319
2651;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5;5.7244463269088275;0.9896325786226463;474.2622899715821
3718;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6_squared;5.624717071181038;0.9898131961284686;474.5047714778115
2925;x1, x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;5.739778095465469;0.9896048115870224;474.5297616666956
3597;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6;5.636377442287884;0.9897920782816452;474.711862809124
3134;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6;5.750567110574171;0.9895852718342689;474.7175544281133
3733;x1_squared, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;5.637255149444676;0.9897904886851286;474.7274337823914
3450;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x6_squared;5.651055904912539;0.9897654944343155;474.97194799319425
2924;x1, x2_squared, x3_squared, x4, x4_squared, x5, x6;5.765775649058084;0.9895577279779739;474.9816755582771
3613;x1, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;5.654179407280334;0.9897598375264905;475.0272056213819
3598;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6_squared;5.657200623259132;0.9897543658673403;475.0806246744503
3449;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x6;5.662575952580232;0.9897446307242486;475.1755970387743
3428;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5;5.665033323631222;0.989740180232496;475.2189843242927
2671;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5;5.799432186059324;0.9894967733491299;475.56370802140145
3739;x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;5.7020237033617995;0.9896731877529311;475.8698213917106
4000;x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6, x6_squared;5.595692067691488;0.9898657626867821;475.9874094481138
3465;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;5.70968129555592;0.9896593192527342;476.0040273380473
3619;x1, x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;5.715039014832841;0.9896496160028139;476.0978190375222
3882;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6;5.603184382745565;0.9898521935164516;476.12121423121096
3955;x1, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6, x6_squared;5.619202090718546;0.989823184190733;476.40667434948216
3883;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6_squared;5.619255172741102;0.989823088055026;476.40761899911354
3464;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6;5.73923275071026;0.989605799249156;476.5202600682926
3898;x1, x1_squared, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;5.626692843911212;0.9898096178490561;476.5398919252113
3904;x1, x1_squared, x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;5.6898986813745145;0.9896951471189507;477.6569507952232
4055;x1, x1_squared, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6, x6_squared;5.587643766279668;0.9898803387920232;477.8434756000961
2229;x1_squared, x2_squared, x4, x4_squared, x5, x5_squared;7.73732759228045;0.9859870927417511;502.3933422075584
1977;x1, x2_squared, x4, x4_squared, x5, x5_squared;7.74368552567716;0.9859755780255938;502.4754806788035
2691;x1, x1_squared, x2_squared, x4, x4_squared, x5, x5_squared;7.7228880030269105;0.9860132439706663;504.206545414678
3148;x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6;7.7265588080520535;0.9860065958547933;504.2540656286909
3149;x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6_squared;7.7336779842435375;0.9859937024682155;504.34616223484676
2938;x1, x2_squared, x4, x4_squared, x5, x5_squared, x6;7.737948153668815;0.9859859688563942;504.4013622441495
2939;x1, x2_squared, x4, x4_squared, x5, x5_squared, x6_squared;7.741619958804855;0.985979318929242;504.448802911463
3478;x1, x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6;7.714426537038772;0.9860285683493677;506.0969218553012
3479;x1, x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6_squared;7.719954902892322;0.9860185560451099;506.16855888347095
3743;x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;7.726130662113324;0.9860073712606762;506.24852425106
3623;x1, x2_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;7.737674988295785;0.9859864635803144;506.3978319776064
3908;x1, x1_squared, x2_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;7.714055746582859;0.9860292398799716;508.09211528458127
1244;x1_squared, x2_squared, x4, x4_squared, x5;8.469206978815738;0.9846616017572444;509.43139436316676
1034;x1, x2_squared, x4, x4_squared, x5;8.501999876122476;0.9846022112476391;509.81784817755454
1706;x1, x1_squared, x2_squared, x4, x4_squared, x5;8.465709732482305;0.9846679355447111;511.3900921655502
2230;x1_squared, x2_squared, x4, x4_squared, x5, x6;8.467901838532516;0.9846639654686848;511.4159827566183
2231;x1_squared, x2_squared, x4, x4_squared, x5, x6_squared;8.469014965123048;0.9846619495091052;511.42912713944827
1978;x1, x2_squared, x4, x4_squared, x5, x6;8.497801565907771;0.9846098147167929;511.7684557147735
1979;x1, x2_squared, x4, x4_squared, x5, x6_squared;8.501998004848561;0.984602214636663;511.8178261677434
2692;x1, x1_squared, x2_squared, x4, x4_squared, x5, x6;8.463859064302412;0.9846712872499687;513.3682290193652
2693;x1, x1_squared, x2_squared, x4, x4_squared, x5, x6_squared;8.465598570830627;0.9846681368671828;513.3887790756261
3150;x1_squared, x2_squared, x4, x4_squared, x5, x6, x6_squared;8.466940181351404;0.9846657071052812;513.4046256127959
2940;x1, x2_squared, x4, x4_squared, x5, x6, x6_squared;8.497071027650987;0.9846111377788861;513.7598585540333
3480;x1, x1_squared, x2_squared, x4, x4_squared, x5, x6, x6_squared;8.462945483274801;0.9846729418168796;515.3574345303531
1405;x2, x3, x4, x4_squared, x5;18.516332945662654;0.9664654684403825;587.6530270927973
2315;x2, x2_squared, x3, x4, x4_squared, x5;18.178608756659916;0.9670771134409231;587.8122626194104
1425;x2, x3_squared, x4, x4_squared, x5;18.578197555368416;0.9663534267789644;587.9865785152156
2335;x2, x2_squared, x3_squared, x4, x4_squared, x5;18.239008464288837;0.9669677248320868;588.1439689067464
2370;x2, x3, x3_squared, x4, x4_squared, x5;18.367656225929466;0.9667347336434172;588.8468370448527
2390;x2, x3, x4, x4_squared, x5, x5_squared;18.36869731229619;0.9667328481543345;588.8525049256668
3202;x2, x2_squared, x3, x4, x4_squared, x5, x5_squared;18.023099328134634;0.967358753215602;588.9531297592456
2392;x2, x3, x4, x4_squared, x5, x6_squared;18.420919079673684;0.966638270436848;589.1363991739512
3182;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5;18.064823868478722;0.9672831867997742;589.1843681084791
2405;x2, x3_squared, x4, x4_squared, x5, x5_squared;18.43494008816032;0.9666128772905392;589.2124848193797
2391;x2, x3, x4, x4_squared, x5, x6;18.44176713279355;0.9666005129771309;589.2495111442645
3217;x2, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared;18.088291731216362;0.9672406846593168;589.3141929694601
2407;x2, x3_squared, x4, x4_squared, x5, x6_squared;18.47397895229957;0.9665421748450079;589.4240265264378
3204;x2, x2_squared, x3, x4, x4_squared, x5, x6_squared;18.11800712857644;0.9671868677435429;589.4783379109087
3203;x2, x2_squared, x3, x4, x4_squared, x5, x6;18.11886418351868;0.9671853155498071;589.4830682030746
2406;x2, x3_squared, x4, x4_squared, x5, x6;18.506228324590467;0.9664837687018455;589.5984408028357
3219;x2, x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;18.170287571494477;0.9670921837600495;589.7664775411748
3218;x2, x2_squared, x3_squared, x4, x4_squared, x5, x6;18.18145090193442;0.9670719660928663;589.8278959561374
3238;x2, x3, x3_squared, x4, x4_squared, x5, x5_squared;18.198466663594036;0.9670411492136246;589.9214407689852
3752;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared;17.89032126208895;0.967599224709569;590.213692140367
3253;x2, x3, x4, x4_squared, x5, x5_squared, x6;18.259337160406023;0.9669309079686448;590.255364083001
3254;x2, x3, x4, x4_squared, x5, x5_squared, x6_squared;18.265965218553788;0.9669189040353721;590.2916570513754
3239;x2, x3, x3_squared, x4, x4_squared, x5, x6;18.292152851311368;0.9668714761780443;590.4349228353893
3767;x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6;17.931341710521494;0.9675249334594286;590.4427181707568
3768;x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6_squared;17.956855963684433;0.9674787251453729;590.5849056257699
3240;x2, x3, x3_squared, x4, x4_squared, x5, x6_squared;18.321623977528617;0.966818101656473;590.5959066788195
3260;x2, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;18.323313622038185;0.9668150415777146;590.60512838649
3259;x2, x3_squared, x4, x4_squared, x5, x5_squared, x6;18.329491831658252;0.9668038523554159;590.6388404562872
3773;x2, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6;17.999968136788958;0.967400645617757;590.8247054125552
3753;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6;18.003628847224558;0.9673940157839775;590.8450406610019
3774;x2, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;18.013738253308155;0.9673757068564834;590.9011769483704
3255;x2, x3, x4, x4_squared, x5, x6, x6_squared;18.39349477900804;0.9666879379967732;590.9874123893524
3754;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6_squared;18.037648134208226;0.9673324041864578;591.0338203044329
648;x2, x4, x4_squared, x5;19.55370005703317;0.9645867152208735;591.1041596162391
3261;x2, x3_squared, x4, x4_squared, x5, x6, x6_squared;18.450033194600913;0.9665855424907303;591.2943236059624
3780;x2, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6;18.085177071400143;0.9672463255525872;591.29697228299
3769;x2, x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;18.091890829949854;0.9672341664091634;591.334088384522
3775;x2, x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;18.14773564865024;0.9671330270615051;591.6422861687198
3781;x2, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;18.15020802948993;0.9671285493858476;591.6559088734407
4007;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6;17.794446103691072;0.9677728621427754;591.6763458373495
3786;x2, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;18.216101326729916;0.967009211455257;592.0182957667935
4008;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;17.861547476184725;0.9676513362931276;592.0527282907431
1370;x2, x2_squared, x4, x4_squared, x5;19.385234569017562;0.9648918194356845;592.2388738001589
4013;x2, x2_squared, x3, x4, x4_squared, x5, x5_squared, x6, x6_squared;17.908307609109524;0.9675666500240969;592.3141783830037
3787;x2, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;18.278665882217716;0.9668959021371174;592.3611647398797
3782;x2, x3, x3_squared, x4, x4_squared, x5, x6, x6_squared;18.279457606961504;0.966894468261496;592.3654960603542
1445;x2, x4, x4_squared, x5, x5_squared;19.424561368745167;0.9648205955162144;592.4415381648528
4014;x2, x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;17.970596307518168;0.9674538403047684;592.6613950155543
4009;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x6, x6_squared;17.99858332172532;0.9674031536264751;592.8170116859567
1446;x2, x4, x4_squared, x5, x6;19.535111100532728;0.9646203812793881;593.009048215553
1447;x2, x4, x4_squared, x5, x6_squared;19.540581605731937;0.9646104737653145;593.0370477459826
4015;x2, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;18.077070345477065;0.9672610074692015;593.2521369829855
2355;x2, x2_squared, x4, x4_squared, x5, x5_squared;19.252156477416836;0.9651328342994685;593.5500145669704
4082;x2, x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;17.792142772810447;0.967777033655695;593.6634008996268
2356;x2, x2_squared, x4, x4_squared, x5, x6;19.373585845551762;0.9649129161877164;594.1787650368274
2357;x2, x2_squared, x4, x4_squared, x5, x6_squared;19.381766457397237;0.9648981004579001;594.2209817190706
2420;x2, x4, x4_squared, x5, x5_squared, x6;19.389485417501277;0.964884120815604;594.2607996761019
2421;x2, x4, x4_squared, x5, x5_squared, x6_squared;19.409308215890288;0.964848220172635;594.3629822351841
2422;x2, x4, x4_squared, x5, x6, x6_squared;19.53089915059012;0.964628009451159;594.987484969489
3232;x2, x2_squared, x4, x4_squared, x5, x5_squared, x6;19.22683393157529;0.9651786954165258;595.4183970311258
3233;x2, x2_squared, x4, x4_squared, x5, x5_squared, x6_squared;19.247614215513885;0.9651410606921125;595.5264182605911
3234;x2, x2_squared, x4, x4_squared, x5, x6, x6_squared;19.37329159172533;0.9649134491044801;596.1772461850081
3265;x2, x4, x4_squared, x5, x5_squared, x6, x6_squared;19.386775439995287;0.9648890287974634;596.246822167954
3779;x2, x2_squared, x4, x4_squared, x5, x5_squared, x6, x6_squared;19.226818139213318;0.9651787240177323;597.4183148940016
704;x2_squared, x4, x4_squared, x5;26.409474734981817;0.9521703694477678;621.1599903652059
1475;x2_squared, x3, x4, x4_squared, x5;25.940667722886793;0.9530194157242959;621.3688986018268
1495;x2_squared, x3_squared, x4, x4_squared, x5;25.996733443232323;0.9529178763064287;621.5847959739107
2448;x2_squared, x3, x4, x4_squared, x5, x6_squared;25.618317761734776;0.9536032167921;622.1184699587673
2426;x2_squared, x3, x3_squared, x4, x4_squared, x5;25.63418494829013;0.9535744800724772;622.1803876651164
2463;x2_squared, x3_squared, x4, x4_squared, x5, x6_squared;25.66725349612552;0.9535145903381399;622.3093062818964
1517;x2_squared, x4, x4_squared, x5, x6_squared;26.223503928518976;0.9525071771675684;622.4533171534176
1515;x2_squared, x4, x4_squared, x5, x5_squared;26.259072578139737;0.9524427595527662;622.5888617757815
2447;x2_squared, x3, x4, x4_squared, x5, x6;25.760303131730275;0.9533460701483726;622.6711735112374
2446;x2_squared, x3, x4, x4_squared, x5, x5_squared;25.77502461912125;0.9533194083798158;622.7283051466957
1516;x2_squared, x4, x4_squared, x5, x6;26.300876557078773;0.952367049267411;622.7479334204154
2462;x2_squared, x3_squared, x4, x4_squared, x5, x6;25.821531708350665;0.9532351803927686;622.9085772622576
2461;x2_squared, x3_squared, x4, x4_squared, x5, x5_squared;25.83462716985338;0.9532114634846562;622.95927968407
3266;x2_squared, x3, x3_squared, x4, x4_squared, x5, x5_squared;25.436589379259086;0.9539323411492443;623.4065730613017
3282;x2_squared, x3, x4, x4_squared, x5, x5_squared, x6_squared;25.43961835387388;0.9539268554385957;623.4184802955605
3268;x2_squared, x3, x3_squared, x4, x4_squared, x5, x6_squared;25.4431589321886;0.9539204431735115;623.4323969035338
3267;x2_squared, x3, x3_squared, x4, x4_squared, x5, x6;25.45211691544773;0.9539042195630809;623.4675985335573
3288;x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6_squared;25.49227972618049;0.9538314815620959;623.6252716897866
3281;x2_squared, x3, x4, x4_squared, x5, x5_squared, x6;25.53833811477047;0.953748066207107;623.8057844997246
2477;x2_squared, x4, x4_squared, x5, x5_squared, x6_squared;26.065642798982722;0.9527930760572678;623.8495145709663
3283;x2_squared, x3, x4, x4_squared, x5, x6, x6_squared;25.570021575168788;0.9536906849747775;623.9297699480907
2476;x2_squared, x4, x4_squared, x5, x5_squared, x6;26.110494310795026;0.952711846450802;624.0214380798514
3287;x2_squared, x3_squared, x4, x4_squared, x5, x5_squared, x6;25.60483217464283;0.9536276402482596;624.065815690452
3289;x2_squared, x3_squared, x4, x4_squared, x5, x6, x6_squared;25.62274786162556;0.9535951935336592;624.1357611678704
2478;x2_squared, x4, x4_squared, x5, x6, x6_squared;26.19498913947984;0.952558819687486;624.344520466665
